idMao,jogadorMao,cartaAltaRobo,cartaMediaRobo,cartaBaixaRobo,cartaAltaHumano,cartaMediaHumano,cartaBaixaHumano,primeiraCartaRobo,primeiraCartaHumano,segundaCartaRobo,segundaCartaHumano,terceiraCartaRobo,terceiraCartaHumano,ganhadorPrimeiraRodada,ganhadorSegundaRodada,ganhadorTerceiraRodada,quemPediuEnvido,quemPediuFaltaEnvido,quemPediuRealEnvido,pontosEnvidoRobo,pontosEnvidoHumano,quemNegouEnvido,quemGanhouEnvido,tentosEnvido,quemFlor,quemContraFlor,quemContraFlorResto,quemNegouFlor,pontosFlorRobo,pontosFlorHumano,quemGanhouFlor,tentosFlor,quemEscondeuPontosEnvido,quemEscondeuPontosFlor,quemTruco,quandoTruco,quemRetruco,quandoRetruco,quemValeQuatro,quandoValeQuatro,quemNegouTruco,quemGanhouTruco,tentosTruco,tentosAnterioresRobo,tentosAnterioresHumano,tentosPosterioresRobo,tentosPosterioresHumano,quemBaralho,quandoBaralho,quemContraFlorFalta,quemEnvidoEnvido,quemFlorFlor,quandoCartaVirada,naipeCartaAltaRobo,naipeCartaMediaRobo,naipeCartaBaixaRobo,naipeCartaAltaHumano,naipeCartaMediaHumano,naipeCartaBaixaHumano,naipePrimeiraCartaRobo,naipePrimeiraCartaHumano,naipeSegundaCartaRobo,naipeSegundaCartaHumano,naipeTerceiraCartaRobo,naipeTerceiraCartaHumano,quantidadeChamadasHumano,quantidadeChamadasRobo,qualidadeMaoRobo,qualidadeMaoHumano,quantidadeChamadasEnvidoRobo,quantidadeChamadasEnvidoHumano,saldoTruco,saldoEnvido,saldoFlor
17571,1,16,8,7,0,0,0,7,6,-46,-46,-46,-46,1,1,1,0,0,2,2,27,1,2,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,1,1,8,13,9,14,0,0,NULL,NULL,NULL,NULL,BASTOS,COPAS,OURO,NULL,NULL,NULL,OURO,BASTOS,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,1,-1,NULL
17572,2,52,8,7,0,0,0,-46,-46,-46,-46,-46,-46,1,1,1,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,9,14,10,14,0,0,NULL,NULL,NULL,NULL,ESPADAS,BASTOS,COPAS,NULL,NULL,NULL,NULL,ESPADAS,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,1,0,NULL
17573,1,8,6,1,0,0,0,1,12,-46,-46,-46,-46,2,1,1,0,0,2,20,29,1,2,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,1,1,10,14,11,15,0,0,NULL,NULL,NULL,NULL,ESPADAS,ESPADAS,OURO,NULL,NULL,NULL,OURO,COPAS,NULL,ESPADAS,NULL,NULL,0,0,0,0,NULL,NULL,1,-1,NULL
17574,2,24,12,3,8,8,7,24,8,3,8,12,7,1,2,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,1,3,11,15,14,15,0,0,NULL,NULL,NULL,NULL,OURO,COPAS,BASTOS,BASTOS,BASTOS,ESPADAS,OURO,BASTOS,BASTOS,BASTOS,COPAS,ESPADAS,0,0,0,0,NULL,NULL,3,0,NULL
17575,1,6,6,3,0,0,0,3,3,6,8,-15,-15,0,2,2,0,0,0,6,31,0,0,0,2,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,2,1,14,15,14,19,0,0,NULL,NULL,NULL,NULL,ESPADAS,COPAS,OURO,NULL,NULL,NULL,OURO,ESPADAS,COPAS,ESPADAS,NULL,NULL,0,0,0,0,NULL,NULL,-1,0,NULL
17576,2,16,8,4,0,0,0,8,3,-46,-46,-46,-46,1,1,1,0,0,2,27,26,0,1,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,1,1,14,19,18,19,0,0,NULL,NULL,NULL,NULL,BASTOS,COPAS,COPAS,NULL,NULL,NULL,COPAS,OURO,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,1,3,NULL
17577,1,24,2,1,0,0,0,1,6,-15,-15,-15,-15,2,2,2,0,0,1,29,6,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,18,19,19,20,0,0,NULL,NULL,NULL,NULL,COPAS,OURO,OURO,NULL,NULL,NULL,OURO,COPAS,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,-1,1,NULL
17578,2,16,8,3,0,0,0,16,6,-15,-15,-15,-15,1,2,2,1,0,0,22,21,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,2,3,0,0,1,2,2,19,20,20,22,0,0,NULL,NULL,NULL,NULL,OURO,OURO,COPAS,NULL,NULL,NULL,OURO,COPAS,COPAS,COPAS,NULL,NULL,0,0,0,0,NULL,NULL,-2,1,NULL
17579,1,52,24,1,0,0,0,1,1,24,7,-15,-46,0,1,2,1,0,2,27,26,1,2,2,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,1,3,20,22,23,24,0,0,NULL,NULL,NULL,NULL,ESPADAS,OURO,OURO,NULL,NULL,NULL,OURO,COPAS,OURO,OURO,NULL,NULL,0,0,0,0,NULL,NULL,3,-2,NULL
17580,1,8,7,1,0,0,0,1,6,-15,-15,-15,-15,2,2,2,2,0,0,4,21,1,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,0,0,0,2,0,0,NULL,NULL,NULL,NULL,COPAS,OURO,BASTOS,NULL,NULL,NULL,BASTOS,OURO,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,-1,-1,NULL
17581,2,24,7,2,0,0,0,24,2,-46,-46,-46,-46,1,1,1,1,0,0,5,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,1,1,0,2,2,2,0,0,NULL,NULL,NULL,NULL,COPAS,BASTOS,ESPADAS,NULL,NULL,NULL,COPAS,OURO,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,1,1,NULL
17582,1,12,7,1,0,0,0,1,8,-15,-15,-15,-15,2,2,2,0,0,0,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,2,2,2,3,0,0,NULL,NULL,NULL,NULL,OURO,ESPADAS,COPAS,NULL,NULL,NULL,COPAS,ESPADAS,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,-1,0,NULL
17583,2,42,8,7,0,0,0,7,1,-46,-46,-46,-46,1,1,1,0,0,1,27,6,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,1,1,2,3,4,3,0,0,NULL,NULL,NULL,NULL,ESPADAS,ESPADAS,COPAS,NULL,NULL,NULL,COPAS,OURO,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,1,1,NULL
17584,1,8,8,6,0,0,0,6,6,-15,-15,-15,-15,0,2,2,2,0,0,0,20,1,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,4,3,4,5,0,0,NULL,NULL,NULL,NULL,OURO,COPAS,ESPADAS,NULL,NULL,NULL,ESPADAS,COPAS,COPAS,NULL,NULL,NULL,0,0,0,0,NULL,NULL,-1,-1,NULL
17585,2,24,7,2,0,0,0,-46,-46,-46,-46,-46,-46,1,1,1,1,0,0,23,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,4,5,6,5,0,0,NULL,NULL,NULL,NULL,COPAS,COPAS,ESPADAS,NULL,NULL,NULL,NULL,OURO,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,1,1,NULL
17586,1,24,8,6,0,0,0,-46,-46,-46,-46,-46,-46,1,1,1,1,0,0,23,25,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,6,5,7,7,0,0,NULL,NULL,NULL,NULL,ESPADAS,ESPADAS,BASTOS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,1,-2,NULL
17587,2,16,7,1,0,0,0,16,4,-15,-15,-15,-15,1,2,2,1,0,0,4,7,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,7,7,8,8,0,0,NULL,NULL,NULL,NULL,ESPADAS,OURO,COPAS,NULL,NULL,NULL,ESPADAS,BASTOS,COPAS,NULL,NULL,NULL,0,0,0,0,NULL,NULL,-1,1,NULL
17588,1,6,3,2,0,0,0,3,6,-15,-15,-15,-15,2,2,2,0,0,2,31,27,1,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,8,8,8,10,0,0,NULL,NULL,NULL,NULL,ESPADAS,BASTOS,BASTOS,NULL,NULL,NULL,BASTOS,OURO,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,-1,-1,NULL
17589,2,16,6,4,50,40,1,6,50,4,40,16,1,2,2,1,2,0,0,7,25,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,8,10,8,13,0,0,NULL,NULL,NULL,NULL,ESPADAS,OURO,COPAS,BASTOS,OURO,BASTOS,OURO,BASTOS,COPAS,OURO,ESPADAS,BASTOS,0,0,0,0,NULL,NULL,-2,-1,NULL
17590,1,7,3,3,0,0,0,3,0,-15,0,-15,0,1,2,2,2,0,0,6,22,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,8,13,8,15,0,0,NULL,NULL,NULL,NULL,OURO,ESPADAS,COPAS,NULL,NULL,NULL,COPAS,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,-1,-1,NULL
17591,2,24,6,3,24,12,8,24,24,3,12,6,8,0,2,2,1,0,0,23,21,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,2,8,15,9,17,0,0,NULL,NULL,NULL,NULL,COPAS,COPAS,OURO,BASTOS,COPAS,COPAS,COPAS,BASTOS,OURO,COPAS,COPAS,COPAS,0,0,0,0,NULL,NULL,-2,1,NULL
17592,1,8,2,1,0,0,0,8,8,-15,-15,-15,-15,0,2,2,0,1,0,29,4,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,9,17,10,18,0,0,NULL,NULL,NULL,NULL,ESPADAS,BASTOS,BASTOS,NULL,NULL,NULL,ESPADAS,COPAS,BASTOS,NULL,NULL,NULL,0,0,0,0,NULL,NULL,-1,1,NULL
17593,2,8,1,1,0,0,0,8,6,-15,-15,-15,-15,1,2,2,1,0,0,24,20,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,10,18,11,19,0,0,NULL,NULL,NULL,NULL,COPAS,COPAS,ESPADAS,NULL,NULL,NULL,COPAS,COPAS,ESPADAS,NULL,NULL,NULL,0,0,0,0,NULL,NULL,-1,1,NULL
17594,1,24,8,6,8,2,1,6,8,8,2,24,1,2,1,1,0,2,0,20,29,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,11,19,13,20,0,0,NULL,NULL,NULL,NULL,ESPADAS,BASTOS,BASTOS,COPAS,OURO,OURO,BASTOS,COPAS,BASTOS,OURO,ESPADAS,OURO,0,0,0,0,NULL,NULL,2,-1,NULL
17596,1,24,3,1,0,0,0,1,8,-15,-15,-15,-15,2,2,2,0,1,0,30,5,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,15,20,16,21,0,0,NULL,NULL,NULL,NULL,COPAS,BASTOS,BASTOS,NULL,NULL,NULL,BASTOS,OURO,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,-1,1,NULL
17597,2,8,6,2,0,0,0,-15,0,-15,0,-15,0,2,2,2,0,0,0,25,26,0,0,0,1,0,0,0,25,0,1,25,0,0,2,1,0,0,0,0,1,2,1,16,21,16,22,0,0,NULL,NULL,NULL,NULL,COPAS,COPAS,COPAS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,-1,0,NULL
17598,1,42,16,2,0,0,0,-46,-46,-46,-46,-46,-46,1,1,1,0,0,0,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,16,22,17,22,0,0,NULL,NULL,NULL,NULL,ESPADAS,OURO,COPAS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,1,0,NULL
17599,2,40,12,7,0,0,0,7,2,12,7,-15,-46,1,1,2,0,0,2,21,31,1,2,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,2,17,22,19,23,0,0,NULL,NULL,NULL,NULL,OURO,COPAS,COPAS,NULL,NULL,NULL,COPAS,COPAS,COPAS,BASTOS,NULL,NULL,0,0,0,0,NULL,NULL,2,-1,NULL
17600,1,8,6,3,0,0,0,3,7,6,8,-15,-15,2,2,2,0,0,0,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,2,19,23,19,24,0,0,NULL,NULL,NULL,NULL,BASTOS,COPAS,ESPADAS,NULL,NULL,NULL,ESPADAS,COPAS,COPAS,COPAS,NULL,NULL,0,0,0,0,NULL,NULL,-2,0,NULL
17601,1,52,2,1,24,7,1,2,24,52,7,1,1,2,1,0,0,1,0,29,24,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,2,0,2,4,0,0,1,4,0,0,NULL,NULL,NULL,NULL,ESPADAS,OURO,OURO,COPAS,BASTOS,BASTOS,OURO,COPAS,ESPADAS,BASTOS,OURO,BASTOS,0,0,0,0,NULL,NULL,-4,1,NULL
17602,2,8,3,2,7,7,1,2,7,3,7,8,1,2,2,1,1,0,0,25,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,3,4,0,0,NULL,NULL,NULL,NULL,ESPADAS,COPAS,ESPADAS,BASTOS,BASTOS,OURO,ESPADAS,BASTOS,COPAS,BASTOS,ESPADAS,OURO,0,0,0,0,NULL,NULL,-1,1,NULL
17603,1,52,16,6,16,8,3,6,16,16,8,52,3,2,1,1,0,2,0,22,28,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,1,3,3,4,6,5,0,0,NULL,NULL,NULL,NULL,ESPADAS,OURO,OURO,ESPADAS,COPAS,ESPADAS,OURO,ESPADAS,OURO,COPAS,ESPADAS,ESPADAS,0,0,0,0,NULL,NULL,3,-1,NULL
17604,2,16,12,8,0,0,0,12,4,8,7,-15,-46,1,1,2,1,0,0,23,7,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,2,6,5,9,5,0,0,NULL,NULL,NULL,NULL,OURO,OURO,COPAS,NULL,NULL,NULL,OURO,COPAS,COPAS,ESPADAS,NULL,NULL,0,0,0,0,NULL,NULL,2,1,NULL
17605,1,8,2,2,0,0,0,2,7,-15,-15,-15,-15,2,2,2,1,0,0,5,7,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,9,5,10,6,0,0,NULL,NULL,NULL,NULL,COPAS,OURO,ESPADAS,NULL,NULL,NULL,ESPADAS,BASTOS,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,-1,1,NULL
17606,2,24,16,6,24,3,1,6,24,16,3,24,1,2,1,1,0,1,0,3,6,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,2,0,1,4,10,6,15,6,0,0,NULL,NULL,NULL,NULL,ESPADAS,COPAS,BASTOS,OURO,ESPADAS,COPAS,BASTOS,OURO,COPAS,ESPADAS,ESPADAS,COPAS,0,0,0,0,NULL,NULL,4,1,NULL
17607,1,42,24,2,8,7,1,2,8,24,7,42,1,2,1,1,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,15,6,17,6,0,0,NULL,NULL,NULL,NULL,ESPADAS,COPAS,BASTOS,COPAS,ESPADAS,OURO,BASTOS,COPAS,COPAS,ESPADAS,ESPADAS,OURO,0,0,0,0,NULL,NULL,2,0,NULL
17608,2,24,8,2,0,0,0,-46,-46,-46,-46,-46,-46,1,1,1,1,0,0,25,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,17,6,19,6,0,0,NULL,NULL,NULL,NULL,ESPADAS,BASTOS,BASTOS,NULL,NULL,NULL,NULL,OURO,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,1,1,NULL
17609,1,7,2,2,24,8,3,2,24,7,8,2,3,2,2,2,1,0,0,25,23,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,2,19,6,20,8,0,0,NULL,NULL,NULL,NULL,BASTOS,OURO,BASTOS,OURO,OURO,COPAS,BASTOS,OURO,BASTOS,OURO,BASTOS,COPAS,0,0,0,0,NULL,NULL,-2,1,NULL
17610,2,7,2,2,0,0,0,2,3,7,7,-15,-15,2,0,2,0,0,0,25,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,20,8,20,9,0,0,NULL,NULL,NULL,NULL,COPAS,COPAS,ESPADAS,NULL,NULL,NULL,ESPADAS,OURO,COPAS,OURO,NULL,NULL,0,0,0,0,NULL,NULL,-1,0,NULL
17611,1,16,1,1,7,4,3,1,7,16,4,1,3,2,1,2,0,0,1,26,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,20,9,21,10,0,0,NULL,NULL,NULL,NULL,COPAS,COPAS,OURO,ESPADAS,BASTOS,OURO,OURO,ESPADAS,COPAS,BASTOS,OURO,OURO,0,0,0,0,NULL,NULL,-1,1,NULL
17612,2,6,3,2,0,0,0,2,2,6,7,-15,-15,0,2,2,2,0,1,31,25,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,21,10,23,11,0,0,NULL,NULL,NULL,NULL,COPAS,OURO,OURO,NULL,NULL,NULL,OURO,COPAS,COPAS,COPAS,NULL,NULL,0,0,0,0,NULL,NULL,-1,2,NULL
17613,1,8,4,1,24,6,2,1,24,4,6,8,2,2,2,1,0,0,1,27,25,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,2,23,11,24,13,0,0,NULL,NULL,NULL,NULL,COPAS,COPAS,BASTOS,OURO,ESPADAS,ESPADAS,BASTOS,OURO,COPAS,ESPADAS,COPAS,ESPADAS,0,0,0,0,NULL,NULL,-2,1,NULL
17614,1,7,6,1,0,0,0,7,0,-15,0,-15,0,1,2,2,1,0,0,24,7,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,0,0,1,1,0,0,NULL,NULL,NULL,NULL,BASTOS,ESPADAS,BASTOS,NULL,NULL,NULL,BASTOS,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,-1,1,NULL
17616,1,50,24,1,0,0,0,1,7,24,24,-15,-15,2,0,2,1,0,0,4,21,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,2,3,3,4,4,7,0,0,NULL,NULL,NULL,NULL,BASTOS,COPAS,ESPADAS,NULL,NULL,NULL,ESPADAS,ESPADAS,COPAS,BASTOS,NULL,NULL,0,0,0,0,NULL,NULL,-3,1,NULL
17617,2,8,7,3,16,12,1,7,16,3,12,8,1,2,2,1,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,7,4,8,0,0,NULL,NULL,NULL,NULL,BASTOS,OURO,COPAS,OURO,COPAS,BASTOS,OURO,OURO,COPAS,COPAS,BASTOS,BASTOS,0,0,0,0,NULL,NULL,-1,0,NULL
17618,1,24,2,1,0,0,0,1,7,-15,-15,-15,-15,2,2,2,1,0,0,29,6,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,4,8,5,9,0,0,NULL,NULL,NULL,NULL,BASTOS,ESPADAS,ESPADAS,NULL,NULL,NULL,ESPADAS,BASTOS,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,-1,1,NULL
17619,2,16,8,1,0,0,0,-15,0,-15,0,-15,0,2,2,2,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,5,9,5,10,0,0,NULL,NULL,NULL,NULL,ESPADAS,BASTOS,OURO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,-1,0,NULL
17620,1,52,8,8,0,0,0,8,4,-46,-46,-46,-46,1,1,1,0,0,0,21,30,0,0,0,2,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,1,1,5,10,6,13,2,2,NULL,NULL,NULL,NULL,ESPADAS,ESPADAS,BASTOS,NULL,NULL,NULL,BASTOS,BASTOS,ESPADAS,NULL,NULL,NULL,0,0,0,0,NULL,NULL,1,0,NULL
17621,2,12,3,1,24,8,3,1,24,12,8,3,3,2,1,0,0,0,1,27,23,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,6,13,7,15,0,0,NULL,NULL,NULL,NULL,OURO,OURO,ESPADAS,OURO,OURO,ESPADAS,ESPADAS,OURO,OURO,OURO,OURO,ESPADAS,0,0,0,0,NULL,NULL,-2,1,NULL
17622,1,8,3,1,24,8,2,8,24,3,8,1,2,2,2,2,1,0,0,30,25,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,15,9,16,0,0,NULL,NULL,NULL,NULL,COPAS,OURO,OURO,COPAS,OURO,OURO,COPAS,COPAS,OURO,OURO,OURO,OURO,0,0,0,0,NULL,NULL,-1,2,NULL
17623,2,24,6,3,52,6,4,3,52,24,6,6,4,2,1,1,2,0,0,23,27,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,2,9,16,9,19,0,0,NULL,NULL,NULL,NULL,BASTOS,BASTOS,ESPADAS,ESPADAS,COPAS,COPAS,ESPADAS,ESPADAS,BASTOS,COPAS,BASTOS,COPAS,0,0,0,0,NULL,NULL,2,-1,NULL
17624,1,16,8,2,0,0,0,2,2,-15,-15,-15,-15,0,2,2,2,0,0,5,6,1,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,9,19,9,21,0,0,NULL,NULL,NULL,NULL,ESPADAS,OURO,COPAS,NULL,NULL,NULL,COPAS,ESPADAS,OURO,NULL,NULL,NULL,0,0,0,0,NULL,NULL,-1,-1,NULL
17625,2,16,1,1,50,42,3,16,50,1,42,1,3,2,2,2,0,0,1,26,7,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,2,9,21,10,23,0,0,NULL,NULL,NULL,NULL,OURO,OURO,BASTOS,BASTOS,ESPADAS,COPAS,OURO,BASTOS,BASTOS,ESPADAS,BASTOS,COPAS,0,0,0,0,NULL,NULL,-2,1,NULL
17626,1,16,3,1,0,0,0,1,7,-15,-15,-15,-15,2,2,2,1,0,0,6,5,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,10,23,11,24,0,0,NULL,NULL,NULL,NULL,COPAS,BASTOS,ESPADAS,NULL,NULL,NULL,ESPADAS,ESPADAS,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,-1,1,NULL
17627,1,16,7,1,0,0,0,1,1,7,8,-15,-15,0,2,2,0,0,1,24,4,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,1,2,0,0,NULL,NULL,NULL,NULL,BASTOS,ESPADAS,ESPADAS,NULL,NULL,NULL,ESPADAS,COPAS,ESPADAS,ESPADAS,NULL,NULL,0,0,0,0,NULL,NULL,-2,1,NULL
17628,2,24,16,4,0,0,0,-46,-46,-46,-46,-46,-46,1,1,1,0,0,0,29,7,0,0,0,1,0,0,0,32,0,1,32,0,0,1,1,0,0,0,0,2,1,1,1,2,5,2,0,0,NULL,NULL,NULL,NULL,BASTOS,BASTOS,BASTOS,NULL,NULL,NULL,NULL,COPAS,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,1,0,NULL
17629,1,7,6,1,0,0,0,1,4,-15,-15,-15,-15,2,2,2,0,0,0,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,5,2,5,3,0,0,NULL,NULL,NULL,NULL,COPAS,COPAS,ESPADAS,NULL,NULL,NULL,ESPADAS,BASTOS,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,-1,0,NULL
17630,2,50,40,16,0,0,0,-46,-46,-46,-46,-46,-46,1,1,1,0,0,0,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,5,3,6,3,0,0,NULL,NULL,NULL,NULL,BASTOS,OURO,BASTOS,NULL,NULL,NULL,NULL,COPAS,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,1,0,NULL
17631,1,7,3,2,0,0,0,2,6,-15,-15,-15,-15,2,2,2,0,0,0,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,6,3,6,4,0,0,NULL,NULL,NULL,NULL,OURO,COPAS,BASTOS,NULL,NULL,NULL,BASTOS,BASTOS,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,-1,0,NULL
17632,2,24,24,2,0,0,0,2,2,24,7,-15,-46,0,1,2,0,0,1,28,7,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,1,3,6,4,10,4,0,0,NULL,NULL,NULL,NULL,OURO,BASTOS,BASTOS,NULL,NULL,NULL,BASTOS,OURO,BASTOS,BASTOS,NULL,NULL,0,0,0,0,NULL,NULL,3,1,NULL
17633,1,52,8,3,16,6,4,3,16,8,6,52,4,2,1,1,2,0,0,6,22,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,10,4,12,5,0,0,NULL,NULL,NULL,NULL,ESPADAS,BASTOS,COPAS,OURO,OURO,COPAS,COPAS,OURO,BASTOS,OURO,ESPADAS,COPAS,0,0,0,0,NULL,NULL,2,-1,NULL
17634,2,24,8,6,0,0,0,6,8,-46,-46,-46,-46,2,1,1,1,0,0,23,7,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,1,1,12,5,14,5,0,0,NULL,NULL,NULL,NULL,COPAS,BASTOS,COPAS,NULL,NULL,NULL,COPAS,COPAS,NULL,BASTOS,NULL,NULL,0,0,0,0,NULL,NULL,1,1,NULL
17635,1,6,1,1,16,16,1,1,16,6,16,1,1,2,2,0,0,0,2,24,26,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,14,5,14,7,0,0,NULL,NULL,NULL,NULL,BASTOS,COPAS,BASTOS,OURO,OURO,OURO,BASTOS,OURO,BASTOS,OURO,BASTOS,OURO,0,0,0,0,NULL,NULL,-1,-1,NULL
17636,2,16,2,1,8,8,7,16,8,1,8,2,7,1,2,2,2,0,0,5,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,14,7,14,9,0,0,NULL,NULL,NULL,NULL,ESPADAS,OURO,BASTOS,OURO,OURO,COPAS,ESPADAS,OURO,BASTOS,OURO,OURO,COPAS,0,0,0,0,NULL,NULL,-1,-1,NULL
